Phylum,Class,Order,Family,Genus,sample,bay,tpm
 Patescibacteria, ABY1, UBA9570, UBA9570 uncl., UBA9570 uncl. uncl.,106,heated,4.540013541
 Patescibacteria, ABY1, UBA9570, UBA9570 uncl., UBA9570 uncl. uncl.,107,heated,5.507393477
 Patescibacteria, ABY1, UBA9570, UBA9570 uncl., UBA9570 uncl. uncl.,108,heated,2.643073424
 Patescibacteria, ABY1, UBA9570, UBA9570 uncl., UBA9570 uncl. uncl.,109,heated,1.103462346
 Patescibacteria, ABY1, UBA9570, UBA9570 uncl., UBA9570 uncl. uncl.,110,heated,2.762921179
 Patescibacteria, ABY1, UBA9570, UBA9570 uncl., UBA9570 uncl. uncl.,111,heated,11.7496936
 Patescibacteria, CPR2, UBA1875, GCA-2785325, GCA-2785325 uncl.,106,heated,5.371283626
 Patescibacteria, CPR2, UBA1875, GCA-2785325, GCA-2785325 uncl.,107,heated,3.475087715
 Patescibacteria, CPR2, UBA1875, GCA-2785325, GCA-2785325 uncl.,108,heated,3.335484208
 Patescibacteria, CPR2, UBA1875, GCA-2785325, GCA-2785325 uncl.,110,heated,2.179205437
 Patescibacteria, Gracilibacteria, JAHISY01, JAHISY01, JAHISY01 uncl.,101,control,9.002679174
 Patescibacteria, Gracilibacteria, JAHISY01, JAHISY01, JAHISY01 uncl.,102,control,3.016535671
 Patescibacteria, Gracilibacteria, JAHISY01, JAHISY01, JAHISY01 uncl.,103,control,2.525720954
 Patescibacteria, Gracilibacteria, JAHISY01, JAHISY01, JAHISY01 uncl.,105,control,1.624384085
 Patescibacteria, Gracilibacteria, JAHISY01, JAHISY01, JAHISY01 uncl.,106,heated,3.20471544
 Patescibacteria, Gracilibacteria, JAHISY01, JAHISY01, JAHISY01 uncl.,107,heated,8.293486648
 Patescibacteria, Gracilibacteria, JAHISY01, JAHISY01, JAHISY01 uncl.,108,heated,8.955354659
 Patescibacteria, Gracilibacteria, JAHISY01, JAHISY01, JAHISY01 uncl.,109,heated,2.077105592
 Patescibacteria, Gracilibacteria, JAHISY01, JAHISY01, JAHISY01 uncl.,110,heated,1.300198202
 Patescibacteria, Gracilibacteria, JAHISY01, JAHISY01, JAHISY01 uncl.,111,heated,8.846828126
 Patescibacteria, Gracilibacteria, Peribacterales, Peribacteraceae, JACPYA01,106,heated,6.200994104
 Patescibacteria, Gracilibacteria, Peribacterales, Peribacteraceae, JACPYA01,107,heated,3.008917412
 Patescibacteria, Gracilibacteria, Peribacterales, Peribacteraceae, JACPYA01,109,heated,10.55017657
 Patescibacteria, Gracilibacteria, UBA1369, 2-02-FULL-48-14, 2-02-FULL-48-14 uncl.,104,control,20.07175034
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,101,control,8.980667733
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,102,control,5.266030487
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,103,control,8.083542124
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,104,control,2.57644717
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,105,control,1.417860925
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,106,heated,8.702617643
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,107,heated,6.032548356
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,108,heated,10.1328585
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,109,heated,1.813023707
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,110,heated,3.026378211
 Patescibacteria, Gracilibacteria, UBA1369, GCA-2718715, GCA-2718715 uncl.,111,heated,6.435040018
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,101,control,9.788676071
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,102,control,59.82795748
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,103,control,28.5549018
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,104,control,8.342321234
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,105,control,4.698305357
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,106,heated,18.86834213
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,107,heated,26.20273178
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,108,heated,12.51524634
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,109,heated,19.58367012
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,110,heated,14.9781027
 Patescibacteria, Gracilibacteria, UBA1369, UBA1369 uncl., UBA1369 uncl. uncl.,111,heated,3.655460233
 Patescibacteria, Gracilibacteria, UM-FILTER-43-11, UM-FILTER-43-11, UM-FILTER-43-11 uncl.,101,control,11.90354246
 Patescibacteria, Gracilibacteria, UM-FILTER-43-11, UM-FILTER-43-11, UM-FILTER-43-11 uncl.,106,heated,1.412448657
 Patescibacteria, Gracilibacteria, UM-FILTER-43-11, UM-FILTER-43-11, UM-FILTER-43-11 uncl.,109,heated,1.373197586
 Patescibacteria, JAEDAM01, BD1-5, UBA2023, JABFSX01,105,control,43.93220593
 Patescibacteria, JAEDAM01, BD1-5, UBA2023, JABFSX01,110,heated,1.758222568
 Patescibacteria, Microgenomatia, 2-02-FULL-39-11, 2-02-FULL-39-11, 2-02-FULL-39-11 uncl.,104,control,40.52949587
 Patescibacteria, Microgenomatia, 2-02-FULL-39-11, 2-02-FULL-39-11, 2-02-FULL-40-13,101,control,11.10814446
 Patescibacteria, Microgenomatia, 2-02-FULL-39-11, 2-02-FULL-39-11, 2-02-FULL-40-13,104,control,2.832706701
 Patescibacteria, Microgenomatia, 2-02-FULL-39-11, 2-02-FULL-39-11, GWA2-43-14,105,control,17.7521975
 Patescibacteria, Microgenomatia, 2-02-FULL-39-11, 2-02-FULL-39-11, JACPZE01,102,control,2.894901168
 Patescibacteria, Microgenomatia, 2-02-FULL-39-11, 2-02-FULL-39-11, JACPZE01,105,control,10.91219309
 Patescibacteria, Microgenomatia, 2-02-FULL-39-11, 2-02-FULL-39-11, JACPZE01,106,heated,2.050328696
 Patescibacteria, Microgenomatia, 2-02-FULL-39-11, 2-02-FULL-39-11, JACPZE01,109,heated,0.996675667
 Patescibacteria, Microgenomatia, Curtissbacterales, GWA2-41-24, 2-01-FULL-41-11,106,heated,6.518993802
 Patescibacteria, Microgenomatia, Curtissbacterales, GWA2-41-24, JACPKK01,101,control,12.12241948
 Patescibacteria, Microgenomatia, Curtissbacterales, GWA2-41-24, JACPKK01,105,control,51.11423236
 Patescibacteria, Microgenomatia, Curtissbacterales, GWA2-41-24, JACPKK01,106,heated,1.478143943
 Patescibacteria, Microgenomatia, Curtissbacterales, GWA2-41-24, JACPYZ01,101,control,25.90001547
 Patescibacteria, Microgenomatia, Curtissbacterales, GWA2-41-24, JACPYZ01,109,heated,3.802701007
 Patescibacteria, Microgenomatia, Daviesbacterales, Daviesbacterales uncl., Daviesbacterales uncl. uncl.,104,control,108.0786557
 Patescibacteria, Microgenomatia, Daviesbacterales, UBA10151, MFDM01,105,control,54.85588957
 Patescibacteria, Microgenomatia, Daviesbacterales, UBA10151, UBA10151 uncl.,101,control,12.0530375
 Patescibacteria, Microgenomatia, Daviesbacterales, UBA10151, UBA10151 uncl.,102,control,13.80645173
 Patescibacteria, Microgenomatia, Daviesbacterales, UBA10151, UBA10151 uncl.,105,control,32.58868507
 Patescibacteria, Microgenomatia, GWA2-44-7, Amesbacteraceae, Amesbacteraceae uncl.,104,control,2.951727991
 Patescibacteria, Microgenomatia, GWA2-44-7, Amesbacteraceae, Amesbacteraceae uncl.,106,heated,38.45658529
 Patescibacteria, Microgenomatia, GWA2-44-7, Amesbacteraceae, Amesbacteraceae uncl.,107,heated,12.44022997
 Patescibacteria, Microgenomatia, GWA2-44-7, Amesbacteraceae, Amesbacteraceae uncl.,108,heated,1.990078813
 Patescibacteria, Microgenomatia, GWA2-44-7, Amesbacteraceae, VMGA01,101,control,14.81085929
 Patescibacteria, Microgenomatia, GWA2-44-7, Amesbacteraceae, VMGA01,110,heated,1.663694473
 Patescibacteria, Microgenomatia, GWA2-44-7, GWA2-44-7 uncl., GWA2-44-7 uncl. uncl.,101,control,5.314081457
 Patescibacteria, Microgenomatia, GWA2-44-7, GWA2-44-7 uncl., GWA2-44-7 uncl. uncl.,105,control,23.91361313
 Patescibacteria, Microgenomatia, GWA2-44-7, GWA2-44-7 uncl., GWA2-44-7 uncl. uncl.,108,heated,2.043007957
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, 01-FULL-43-15b,104,control,40.01646428
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, 01-FULL-43-15b,107,heated,3.123180098
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,101,control,53.05578926
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,102,control,114.8696784
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,103,control,48.08972697
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,104,control,93.66816824
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,105,control,51.54712163
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,106,heated,194.9179147
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,107,heated,108.5617402
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,108,heated,52.10026333
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,109,heated,146.6575022
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,110,heated,96.9601139
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA10165, UBA10165 uncl.,111,heated,329.8687314
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, BS150m-G53,101,control,11.7727343
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, BS150m-G53,102,control,18.4086023
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, BS150m-G53,103,control,38.53343507
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, BS150m-G53,105,control,54.52099403
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, Ch104c,101,control,13.19358155
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, GWB1-39-10,102,control,4.487096811
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, GWB1-39-10,104,control,8.781390773
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, GWC1-37-12b,110,heated,13.11216831
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, GWF1-31-35,104,control,13.00946781
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, JAHJHG01,103,control,4.770806247
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, JAHJHG01,104,control,5.575486205
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, JAHJHG01,105,control,27.61452944
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, JAHJHG01,106,heated,2.017783796
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, JAHJHG01,109,heated,3.923421674
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, JAHJHG01,110,heated,2.455929937
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, UBA12026,101,control,3.924244768
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, UBA12026,103,control,19.26671753
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, UBA5941,105,control,18.76715593
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, UBA8517,105,control,19.13878278
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, UBA8517 uncl.,101,control,7.407161097
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, UBA8517 uncl.,104,control,43.01089358
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, UBA8517 uncl.,105,control,15.93145929
 Patescibacteria, Microgenomatia, GWA2-44-7, UBA8517, UBA8517 uncl.,109,heated,1.261099824
 Patescibacteria, Microgenomatia, Levybacterales, GWA1-39-11, GWA1-39-11,105,control,9.665085305
 Patescibacteria, Microgenomatia, Levybacterales, GWA1-39-11, GWA1-39-11 uncl.,105,control,12.60663301
 Patescibacteria, Microgenomatia, Levybacterales, GWA1-39-11, GWA1-39-11 uncl.,106,heated,1.381743251
 Patescibacteria, Microgenomatia, Levybacterales, Levybacterales uncl., Levybacterales uncl. uncl.,101,control,30.8663286
 Patescibacteria, Microgenomatia, Levybacterales, Levybacterales uncl., Levybacterales uncl. uncl.,103,control,22.54205951
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, 2-01-FULL-38-21,105,control,25.64206305
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, 2-01-FULL-38-21,106,heated,1.297146726
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, 2-01-FULL-39-10-A,105,control,22.89099151
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, JACDET01,101,control,22.86887468
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, JACDET01,102,control,8.252132066
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, JACDET01,104,control,5.758289031
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, JACDET01,105,control,90.31309219
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, JACPDD01,105,control,22.62041242
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, JACQKQ01,101,control,1.330830834
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, JACQKQ01,104,control,3.05439679
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, JACQKQ01,105,control,13.44707521
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, JACQKQ01,107,heated,2.145488937
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, JACQKQ01,108,heated,3.088948419
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, UBA12049 uncl.,101,control,1.296996152
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, UBA12049 uncl.,102,control,11.48839941
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, UBA12049 uncl.,103,control,14.14403734
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, UBA12049 uncl.,105,control,45.5040554
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, UBA12049 uncl.,109,heated,1.453973914
 Patescibacteria, Microgenomatia, Levybacterales, UBA12049, UBA12049 uncl.,110,heated,1.311216831
 Patescibacteria, Microgenomatia, Microgenomatia uncl., Microgenomatia uncl. uncl., Microgenomatia uncl. uncl. uncl.,101,control,4.11781738
 Patescibacteria, Microgenomatia, Microgenomatia uncl., Microgenomatia uncl. uncl., Microgenomatia uncl. uncl. uncl.,102,control,4.829162487
 Patescibacteria, Microgenomatia, Microgenomatia uncl., Microgenomatia uncl. uncl., Microgenomatia uncl. uncl. uncl.,103,control,8.086837494
 Patescibacteria, Microgenomatia, Microgenomatia uncl., Microgenomatia uncl. uncl., Microgenomatia uncl. uncl. uncl.,104,control,17.32651094
 Patescibacteria, Microgenomatia, Microgenomatia uncl., Microgenomatia uncl. uncl., Microgenomatia uncl. uncl. uncl.,105,control,0.866823794
 Patescibacteria, Microgenomatia, Microgenomatia uncl., Microgenomatia uncl. uncl., Microgenomatia uncl. uncl. uncl.,106,heated,14.37012982
 Patescibacteria, Microgenomatia, Microgenomatia uncl., Microgenomatia uncl. uncl., Microgenomatia uncl. uncl. uncl.,107,heated,8.581955749
 Patescibacteria, Microgenomatia, Microgenomatia uncl., Microgenomatia uncl. uncl., Microgenomatia uncl. uncl. uncl.,109,heated,0.554205304
 Patescibacteria, Microgenomatia, Microgenomatia uncl., Microgenomatia uncl. uncl., Microgenomatia uncl. uncl. uncl.,110,heated,5.381689948
 Patescibacteria, Microgenomatia, Microgenomatia uncl., Microgenomatia uncl. uncl., Microgenomatia uncl. uncl. uncl.,111,heated,13.73181583
 Patescibacteria, Microgenomatia, UBA10105, UBA927, JACREN01,105,control,11.93220408
 Patescibacteria, Microgenomatia, UBA10105, UBA927, UBA927,105,control,16.30255353
 Patescibacteria, Microgenomatia, UBA10105, UBA927, UBA927 uncl.,102,control,3.233943647
 Patescibacteria, Microgenomatia, UBA10105, UBA927, UBA927 uncl.,103,control,42.93725622
 Patescibacteria, Microgenomatia, UBA10105, UBA927, UBA927 uncl.,104,control,7.78624976
 Patescibacteria, Microgenomatia, UBA10105, UBA927, UBA927 uncl.,105,control,22.65254368
 Patescibacteria, Microgenomatia, UBA10105, UBA927, UBA927 uncl.,106,heated,5.726143204
 Patescibacteria, Microgenomatia, UBA10105, UBA927, UBA927 uncl.,108,heated,7.298842873
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, JAHIEZ01,101,control,3.478307863
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, JAHIEZ01,102,control,5.438905225
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, JAHIEZ01,103,control,4.553951417
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, JAHIEZ01,108,heated,4.485215507
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,101,control,23.03066239
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,102,control,25.58615087
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,103,control,28.28597486
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,104,control,1.405022524
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,105,control,23.31020138
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,106,heated,49.67315353
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,107,heated,50.73375436
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,108,heated,50.7617462
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,109,heated,23.98865979
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,110,heated,42.70870175
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12158,111,heated,38.40043081
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,101,control,14.94480763
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,102,control,40.79309274
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,103,control,17.28329949
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,104,control,7.553884536
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,105,control,70.0475085
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,106,heated,51.60857626
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,107,heated,26.69815245
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,108,heated,19.47832903
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,109,heated,18.55488999
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,110,heated,20.22115592
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA12405 uncl.,111,heated,40.62352213
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA5615,102,control,3.554136088
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA5615,103,control,2.975849441
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, UBA5615,105,control,24.88041762
 Patescibacteria, Microgenomatia, UBA12405, UBA12405, WARW01,109,heated,45.90403358
 Patescibacteria, Microgenomatia, UBA12405, UBA12405 uncl., UBA12405 uncl. uncl.,101,control,0.869576966
 Patescibacteria, Microgenomatia, UBA12405, UBA12405 uncl., UBA12405 uncl. uncl.,102,control,4.079178919
 Patescibacteria, Microgenomatia, UBA12405, UBA12405 uncl., UBA12405 uncl. uncl.,104,control,90.91322212
 Patescibacteria, Microgenomatia, UBA12405, UBA12405 uncl., UBA12405 uncl. uncl.,106,heated,10.11184834
 Patescibacteria, Microgenomatia, UBA12405, UBA12405 uncl., UBA12405 uncl. uncl.,107,heated,17.99081869
 Patescibacteria, Microgenomatia, UBA12405, UBA12405 uncl., UBA12405 uncl. uncl.,108,heated,13.23138575
 Patescibacteria, Microgenomatia, UBA12405, UBA12405 uncl., UBA12405 uncl. uncl.,109,heated,4.213219866
 Patescibacteria, Microgenomatia, UBA12405, UBA12405 uncl., UBA12405 uncl. uncl.,110,heated,2.490815305
 Patescibacteria, Microgenomatia, UBA12405, UBA12405 uncl., UBA12405 uncl. uncl.,111,heated,5.981662199
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, CG1-02-47-37,105,control,14.0583059
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, CG1-02-47-37 uncl.,101,control,2.391336655
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, CG1-02-47-37 uncl.,102,control,10.33213081
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, CG1-02-47-37 uncl.,103,control,4.696262399
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, CG1-02-47-37 uncl.,104,control,100.464051
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, CG1-02-47-37 uncl.,105,control,15.34140525
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, CG1-02-47-37 uncl.,106,heated,1.986255924
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, CG1-02-47-37 uncl.,108,heated,1.850151397
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, CG1-02-47-37 uncl.,110,heated,2.417556031
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, CG1-02-47-37 uncl.,111,heated,8.224785523
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, DSTH01,101,control,2.250669793
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, DSTH01,102,control,5.278937425
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, DSTH01,105,control,39.31469217
 Patescibacteria, Microgenomatia, UBA1400, CG1-02-47-37, DSTH01,108,heated,8.706594808
 Patescibacteria, Microgenomatia, UBA1400, Chazhemtobacteraceae, Chazhemtobacteraceae uncl.,105,control,49.88431125
 Patescibacteria, Microgenomatia, UBA1400, Chazhemtobacteraceae, Chazhemtobacterium,108,heated,11.84096894
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, 2-01-FULL-50-23,101,control,11.6447698
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, 2-01-FULL-50-23,102,control,15.60729326
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, 2-01-FULL-50-23,103,control,6.533930294
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, 2-01-FULL-50-23,104,control,11.45398796
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, 2-01-FULL-50-23,105,control,25.21326601
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, MFAQ01,105,control,62.13269125
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, MFAQ01 uncl.,101,control,4.262492996
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, MFAQ01 uncl.,102,control,10.55787485
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, MFAQ01 uncl.,103,control,14.14403734
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, MFAQ01 uncl.,104,control,16.52967675
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, MFAQ01 uncl.,105,control,16.6847451
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, UBA10133,101,control,84.17505027
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, UBA10133,102,control,93.33161367
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, UBA10133,103,control,153.2860047
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, UBA10133,104,control,94.83902034
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, UBA10133,105,control,140.8070271
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, UBA2277,101,control,9.739262015
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, UBA2277,103,control,2.73237085
 Patescibacteria, Microgenomatia, UBA1400, MFAQ01, UBA2277,105,control,14.3186449
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, BOKX01,101,control,2.808175155
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, BOKX01,108,heated,4.345309702
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, BOKX01,109,heated,2.267665738
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, BOKX01,111,heated,19.31692747
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, PJMF01 uncl.,101,control,43.90612358
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, PJMF01 uncl.,103,control,23.21230409
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, PJMF01 uncl.,104,control,37.74922308
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, PJMF01 uncl.,106,heated,5.107892597
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, PJMF01 uncl.,108,heated,24.27129047
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, PJMF01 uncl.,109,heated,55.62338066
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, PJMF01 uncl.,110,heated,16.97449851
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, PJMF01 uncl.,111,heated,39.52717438
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UBA10119,109,heated,9.756930215
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UBA1364,101,control,2.391336655
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UBA1364,104,control,5.488369233
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UBA1364,105,control,81.22841328
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UBA1370,101,control,2.448728735
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UBA1370,103,control,9.617945393
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UBA1370,108,heated,7.578220121
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UM-FILTER-42-14,101,control,4.637743817
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UM-FILTER-42-14,102,control,3.233943647
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UM-FILTER-42-14,104,control,31.64465143
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UM-FILTER-42-14,106,heated,9.630331753
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, UM-FILTER-42-14,108,heated,3.200261875
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, VFLK01,101,control,0.753918946
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, VFLK01,105,control,48.19668746
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, VFLK01,106,heated,20.1374549
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, VFLK01,107,heated,2.711332173
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, WFTH01,105,control,11.95680656
 Patescibacteria, Microgenomatia, UBA1400, PJMF01, WFTH01,107,heated,2.543620905
